reponses_id,campaign_id,customer_id,sent,opended,clicked,converted,revenue_generated
3066,7,5488,1,1,0,0,113.74
3067,8,5833,1,1,0,0,170.07
3068,2,1814,1,0,1,0,50.08
3069,8,3270,1,1,0,0,0.0
3070,1,3006,1,0,0,0,0.0
3071,5,2499,1,1,0,0,0.0
3072,4,2141,1,1,0,0,0.0
3073,8,4735,1,1,1,0,79.96
3074,1,3109,1,0,0,0,0.0
3075,7,2665,1,1,1,0,62.68
3076,3,3034,1,1,0,0,0.0
3077,7,5227,1,1,0,0,0.0
3078,5,4592,1,0,0,0,0.0
3079,7,5430,1,1,0,0,0.0
3080,3,4100,1,0,1,0,478.11
3081,6,1018,1,1,1,1,0.0
3082,6,4447,1,0,0,0,0.0
3083,3,3236,1,0,0,0,0.0
3084,1,3749,1,0,1,0,0.0
3085,2,2852,1,1,0,0,0.0
3086,5,4440,1,1,0,0,0.0
3087,2,3869,1,0,1,1,48.59
3088,8,5427,1,1,1,0,0.0
3089,3,3560,1,1,0,0,0.0
3090,8,4765,1,1,0,0,0.0
3091,3,3877,1,1,0,1,0.0
3092,1,4894,1,1,1,0,150.72
3093,8,5270,1,1,0,0,0.0
3094,6,3021,1,0,0,0,0.0
3095,6,4299,1,0,0,0,0.0
3096,1,5589,1,0,1,0,174.66
3097,6,1803,1,0,0,0,134.18
3098,1,1477,1,1,1,0,0.0
3099,5,5181,1,1,1,1,0.0
3100,3,5023,1,1,1,0,0.0
3101,3,4446,1,0,1,0,0.0
3102,1,3602,1,1,0,1,0.0
3103,1,4907,1,1,1,1,0.0
3104,8,4455,1,0,0,0,0.0
3105,2,1131,1,1,1,0,0.0
3106,4,1295,1,0,0,0,0.0
3107,8,5709,1,1,1,1,0.0
3108,3,3336,1,1,1,0,0.0
3109,8,3651,1,0,0,0,0.0
3110,1,2101,1,1,0,0,98.31
3111,1,3919,1,1,1,0,70.56
3112,5,4609,1,0,0,0,0.0
3113,2,1388,1,0,0,0,0.0
3114,3,1753,1,0,0,0,0.0
3115,7,3540,1,1,0,0,0.0
3116,2,3291,1,1,0,0,0.0
3117,4,4737,1,1,1,0,0.0
3118,3,2371,1,1,0,0,0.0
3119,6,4256,1,1,0,0,0.0
3120,3,5122,1,1,0,0,0.0
3121,6,5298,1,1,0,0,0.0
3122,1,1650,1,0,0,0,0.0
3123,5,3106,1,0,0,1,0.0
3124,4,4380,1,0,0,0,0.0
3125,5,4242,1,1,1,0,0.0
3126,6,1316,1,0,0,0,145.09
3127,5,3138,1,1,0,0,391.57
3128,7,3649,1,0,0,0,0.0
3129,6,4807,1,1,0,0,0.0
3130,4,3917,1,0,0,0,0.0
3131,7,3563,1,1,0,0,0.0
3132,7,5924,1,1,1,0,305.85
3133,2,4555,1,1,1,0,0.0
3134,6,4310,1,1,0,0,0.0
3135,5,5675,1,1,0,1,0.0
3136,2,4029,1,0,0,0,0.0
3137,7,5322,1,1,0,0,200.73
3138,8,5167,1,1,1,0,0.0
3139,8,4929,1,1,0,1,0.0
3140,3,3279,1,0,0,0,0.0
3141,6,3116,1,1,1,1,96.2
3142,3,2265,1,1,0,0,0.0
3143,7,4476,1,1,1,1,0.0
3144,8,3923,1,1,1,0,0.0
3145,1,5167,1,1,0,0,0.0
3146,2,5135,1,0,0,0,0.0
3147,3,4296,1,1,0,0,0.0
3148,1,3410,1,1,0,0,251.75
3149,6,5918,1,1,1,0,0.0
3150,3,3631,1,0,0,0,170.31
3151,5,1244,1,1,0,0,0.0
3152,4,1022,1,0,0,0,0.0
3153,5,1485,1,0,0,0,0.0
3154,4,5601,1,0,1,0,0.0
3155,5,2561,1,0,0,0,474.85
3156,8,5345,1,1,1,0,0.0
3157,5,1641,1,0,0,0,0.0
3158,2,2094,1,1,0,0,0.0
3159,3,4764,1,1,0,1,0.0
3160,8,5854,1,1,0,0,0.0
3161,5,1719,1,1,0,0,0.0
3162,2,5837,1,1,0,0,0.0
3163,7,5082,1,1,0,0,0.0
3164,5,1199,1,1,1,0,0.0
3165,6,4406,1,1,0,0,62.15
3166,3,5803,1,0,0,0,178.6
3167,6,1968,1,0,0,0,0.0
3168,2,4429,1,1,0,1,182.66
3169,7,4700,1,1,0,1,0.0
3170,1,2367,1,1,0,0,0.0
3171,5,1868,1,1,1,0,0.0
3172,3,1277,1,1,0,1,0.0
3173,3,3513,1,1,0,0,0.0
3174,4,2134,1,0,0,0,0.0
3175,8,3692,1,1,0,0,0.0
3176,8,2976,1,0,0,1,0.0
3177,4,1196,1,0,0,0,0.0
3178,7,2572,1,1,1,0,315.2
3179,3,4634,1,1,1,1,0.0
3180,4,2953,1,0,0,0,0.0
3181,8,3746,1,0,0,0,0.0
3182,8,3987,1,1,0,0,0.0
3183,5,1623,1,1,1,0,0.0
3184,2,4419,1,0,1,0,0.0
3185,1,1718,1,1,0,0,0.0
3186,5,5006,1,1,0,1,0.0
3187,8,1352,1,0,1,0,0.0
3188,2,2298,1,1,1,0,0.0
3189,8,4659,1,0,0,0,0.0
3190,8,1189,1,1,1,1,0.0
3191,1,1311,1,1,1,0,0.0
3192,5,2661,1,1,0,1,0.0
3193,1,2220,1,1,1,0,0.0
3194,3,1616,1,1,0,0,0.0
3195,3,5113,1,1,0,0,0.0
3196,8,1751,1,0,0,0,0.0
3197,6,4628,1,1,0,0,0.0
3198,5,5160,1,1,0,0,0.0
3199,3,1864,1,1,1,0,0.0
3200,7,5899,1,0,0,0,111.26
3201,6,3293,1,1,1,0,0.0
3202,7,1948,1,0,0,0,254.25
3203,7,3439,1,0,1,0,0.0
3204,3,5424,1,0,0,0,273.87
3205,3,1520,1,1,0,0,0.0
3206,6,5794,1,1,0,0,0.0
3207,5,5396,1,1,0,0,0.0
3208,4,3913,1,0,1,0,240.92
3209,5,4291,1,1,1,1,284.49
3210,3,5182,1,1,0,0,0.0
3211,3,4588,1,1,0,0,133.88
3212,5,2918,1,0,0,1,0.0
3213,3,2527,1,0,0,0,0.0
3214,3,3411,1,0,1,0,0.0
3215,1,4545,1,1,1,0,0.0
3216,8,4175,1,0,0,0,0.0
3217,6,3940,1,0,0,1,0.0
3218,7,4365,1,0,1,0,0.0
3219,8,5711,1,1,0,0,0.0
3220,8,4518,1,1,0,0,0.0
3221,1,1120,1,1,0,1,0.0
3222,4,4298,1,1,0,1,92.65
3223,1,2188,1,1,0,0,0.0
3224,2,1652,1,0,1,0,0.0
3225,4,1857,1,0,0,0,0.0
3226,6,3091,1,0,0,0,0.0
3227,5,3312,1,1,0,0,432.9
3228,7,5712,1,1,0,1,0.0
3229,1,5929,1,1,1,1,0.0
3230,7,5570,1,1,0,0,0.0
3231,7,4646,1,1,1,0,60.87
3232,6,3577,1,1,0,1,0.0
3233,1,2046,1,1,0,1,0.0
3234,5,2484,1,1,0,0,151.72
3235,4,4343,1,1,0,0,202.62
3236,1,1570,1,1,0,0,0.0
3237,4,2390,1,1,0,0,0.0
3238,5,2576,1,0,0,0,0.0
3239,4,4003,1,1,0,1,0.0
3240,8,4068,1,1,1,0,194.36
3241,7,3025,1,1,0,0,0.0
3242,7,4589,1,0,0,0,0.0
3243,7,1661,1,1,0,0,171.09
3244,1,1128,1,1,0,0,0.0
3245,7,1465,1,1,0,0,676.95
3246,8,5355,1,1,0,1,0.0
3247,6,3491,1,0,0,0,0.0
3248,2,4016,1,0,0,0,0.0
3249,8,1999,1,1,0,0,0.0
3250,6,5859,1,1,1,0,0.0
3251,6,4228,1,1,1,0,0.0
3252,6,5773,1,0,1,1,0.0
3253,2,5894,1,1,1,0,0.0
3254,8,3030,1,1,0,0,641.09
3255,4,1417,1,1,0,0,75.13
3256,6,3001,1,0,0,0,0.0
3257,8,2095,1,1,0,0,0.0
3258,5,2199,1,1,0,0,0.0
3259,2,5222,1,0,0,0,0.0
3260,5,3543,1,1,0,0,0.0
3261,1,3677,1,1,0,0,0.0
3262,7,2211,1,1,1,0,0.0
3263,6,2838,1,1,0,1,0.0
3264,3,5421,1,0,0,1,0.0
3265,3,4624,1,1,0,1,0.0
3266,8,1156,1,0,0,1,0.0
3267,6,1882,1,1,0,0,0.0
3268,1,3486,1,1,0,0,0.0
3269,4,5575,1,1,0,0,152.65
3270,5,1789,1,0,0,1,110.74
3271,1,5337,1,1,0,0,0.0
3272,2,4222,1,1,0,0,185.15
3273,1,2610,1,1,0,1,0.0
3274,3,2891,1,1,0,0,0.0
3275,6,1761,1,1,0,0,0.0
3276,6,2234,1,1,1,0,0.0
3277,3,4467,1,1,1,0,253.15
3278,5,5737,1,1,0,1,0.0
3279,6,4467,1,1,1,0,0.0
3280,6,3464,1,1,1,0,0.0
3281,1,2190,1,0,1,0,0.0
3282,1,5403,1,0,0,0,0.0
3283,2,4886,1,1,1,0,0.0
3284,3,2226,1,0,0,0,37.96
3285,2,1336,1,0,0,0,0.0
3286,3,4399,1,1,0,0,0.0
3287,4,4269,1,1,0,0,0.0
3288,5,4545,1,0,0,0,0.0
3289,4,5585,1,0,0,0,0.0
3290,8,4917,1,1,0,0,0.0
3291,4,3505,1,1,0,0,0.0
3292,6,1275,1,1,0,0,0.0
3293,5,1726,1,1,1,0,0.0
3294,2,5100,1,1,0,0,0.0
3295,7,2620,1,1,0,0,0.0
3296,5,3393,1,0,1,0,0.0
3297,1,5133,1,0,0,0,0.0
3298,4,2469,1,0,0,0,215.63
3299,5,2828,1,1,1,1,0.0
3300,8,1532,1,1,0,0,0.0
3301,8,5073,1,1,0,0,0.0
3302,7,2112,1,1,0,0,188.64
3303,1,2984,1,1,1,0,0.0
3304,5,5960,1,1,0,0,0.0
3305,2,5263,1,1,1,0,326.81
3306,2,4491,1,1,0,0,116.58
3307,1,5493,1,1,0,0,185.27
3308,3,1221,1,1,1,0,0.0
3309,2,2290,1,1,0,0,0.0
3310,4,4169,1,1,1,0,0.0
3311,8,1215,1,0,1,0,73.19
3312,2,3289,1,1,0,0,0.0
3313,5,2742,1,1,1,0,182.14
3314,7,5685,1,0,0,1,0.0
3315,1,5609,1,1,1,0,0.0
3316,5,2933,1,1,0,0,178.37
3317,4,3087,1,0,1,0,0.0
3318,2,5202,1,1,1,0,0.0
3319,4,1582,1,1,0,0,111.08
3320,1,1524,1,1,0,0,0.0
3321,5,3814,1,1,1,1,0.0
3322,6,1895,1,0,1,0,178.23
3323,1,2295,1,1,1,0,0.0
3324,1,4738,1,0,1,0,0.0
3325,7,3949,1,1,0,1,0.0
3326,5,4796,1,1,0,0,131.66
3327,5,4963,1,1,0,0,0.0
3328,3,5237,1,1,0,0,218.01
3329,3,4063,1,0,0,0,0.0
3330,1,2674,1,1,0,0,353.21
3331,6,4121,1,1,0,0,0.0
3332,7,1598,1,0,1,1,0.0
3333,5,3861,1,1,1,0,0.0
3334,1,1134,1,1,0,0,0.0
3335,1,1622,1,0,0,0,296.05
3336,1,4387,1,0,0,0,0.0
3337,8,3386,1,0,0,0,0.0
3338,2,2197,1,1,1,0,0.0
3339,4,2580,1,0,0,0,0.0
3340,5,5379,1,1,0,0,251.31
3341,3,2158,1,1,0,1,0.0
3342,7,4292,1,0,0,0,231.0
3343,2,1145,1,1,0,1,193.74
3344,2,4053,1,0,0,0,0.0
3345,5,5091,1,0,1,0,0.0
3346,4,4464,1,1,1,0,0.0
3347,8,5140,1,1,0,0,0.0
3348,1,1504,1,1,0,0,631.13
3349,5,5773,1,1,0,0,0.0
3350,7,2667,1,1,0,1,0.0
3351,3,5364,1,1,0,1,439.69
3352,1,2888,1,0,0,0,150.4
3353,6,3639,1,0,0,1,0.0
3354,2,2453,1,1,0,0,223.6
3355,6,5006,1,0,0,0,0.0
3356,7,1504,1,1,0,0,0.0
3357,2,2645,1,0,0,0,0.0
3358,2,5863,1,1,0,0,397.71
3359,3,2320,1,1,0,0,0.0
3360,7,1098,1,1,1,1,0.0
3361,5,3368,1,1,1,1,0.0
3362,8,1542,1,1,0,0,0.0
3363,4,4955,1,0,1,1,0.0
3364,2,4219,1,0,1,0,0.0
3365,6,1060,1,0,0,0,0.0
3366,3,2656,1,1,0,0,0.0
3367,6,1563,1,1,0,0,93.94
3368,1,1863,1,0,1,0,0.0
3369,7,4344,1,0,1,0,0.0
3370,8,2961,1,0,0,0,0.0
3371,7,3324,1,1,1,0,0.0
3372,7,3132,1,0,1,0,0.0
3373,6,1925,1,1,0,0,0.0
3374,7,2929,1,1,1,0,0.0
3375,2,3211,1,1,0,0,0.0
3376,2,4888,1,0,1,0,0.0
3377,4,3340,1,0,0,1,0.0
3378,5,1316,1,0,0,0,0.0
3379,1,3099,1,0,1,0,0.0
3380,6,2542,1,0,1,0,243.59
3381,5,1114,1,1,0,1,0.0
3382,6,5745,1,1,0,0,0.0
3383,6,3726,1,1,0,0,0.0
3384,5,2706,1,1,0,0,0.0
3385,4,3100,1,1,0,0,0.0
3386,5,1042,1,1,0,1,0.0
3387,2,2490,1,1,0,1,0.0
3388,2,5961,1,0,0,0,0.0
3389,6,1398,1,1,0,0,0.0
3390,2,2100,1,0,0,1,0.0
3391,4,1247,1,1,1,0,0.0
3392,7,5269,1,0,0,1,0.0
3393,2,1778,1,1,1,0,0.0
3394,4,5374,1,1,1,0,0.0
3395,3,3694,1,1,0,1,321.67
3396,4,2722,1,1,0,0,0.0
3397,2,4658,1,1,1,0,0.0
3398,4,3955,1,1,1,0,0.0
3399,5,5722,1,1,0,0,0.0
3400,2,4622,1,1,1,0,0.0
3401,2,1746,1,1,0,0,0.0
3402,8,4432,1,1,1,0,0.0
3403,5,4486,1,1,1,0,0.0
3404,1,2947,1,1,0,1,427.02
3405,1,5288,1,1,0,0,0.0
3406,5,5317,1,1,1,0,0.0
3407,4,5883,1,1,1,0,0.0
3408,6,3112,1,0,0,0,244.16
3409,3,2365,1,0,1,0,0.0
3410,3,3861,1,1,0,0,0.0
3411,1,4201,1,1,1,0,0.0
3412,8,2746,1,0,0,1,0.0
3413,1,2211,1,1,1,1,0.0
3414,2,4571,1,1,0,0,89.73
3415,6,2443,1,0,0,0,0.0
3416,1,4952,1,1,0,0,0.0
3417,1,2209,1,1,0,0,0.0
3418,7,4783,1,1,0,0,356.33
3419,6,3147,1,1,0,0,0.0
3420,4,3518,1,1,1,0,0.0
3421,3,2706,1,0,1,0,0.0
3422,3,3164,1,1,1,1,449.32
3423,7,2901,1,0,0,0,0.0
3424,7,3325,1,0,0,0,0.0
3425,8,2650,1,1,1,0,0.0
3426,2,3881,1,1,0,0,0.0
3427,8,5623,1,1,0,0,365.23
3428,5,3587,1,1,0,0,0.0
3429,1,5428,1,1,1,0,0.0
3430,4,4724,1,0,0,0,0.0
3431,7,5452,1,0,1,0,92.55
3432,5,3207,1,1,1,1,0.0
3433,4,4269,1,1,0,0,0.0
3434,5,1608,1,1,0,1,0.0
3435,1,1075,1,1,0,0,0.0
3436,4,3773,1,1,0,1,0.0
3437,5,2451,1,1,0,1,84.78
3438,8,5372,1,0,0,0,0.0
3439,5,5211,1,1,0,0,128.55
3440,6,1129,1,1,0,0,0.0
3441,2,1298,1,0,1,0,0.0
3442,3,3691,1,1,0,0,0.0
3443,2,2717,1,0,0,0,0.0
3444,7,1942,1,1,0,1,0.0
3445,7,1180,1,1,1,0,574.51
3446,8,5661,1,1,1,0,0.0
3447,7,5432,1,0,1,0,63.8
3448,8,5136,1,0,0,0,408.48
3449,7,1950,1,1,0,0,0.0
3450,2,1526,1,1,1,0,0.0
3451,5,3639,1,1,0,0,177.94
3452,8,2156,1,1,1,0,0.0
3453,2,3373,1,1,1,0,0.0
3454,1,2962,1,1,0,0,0.0
3455,8,5888,1,0,1,0,0.0
3456,1,3541,1,0,0,0,114.93
3457,2,5757,1,1,0,0,0.0
3458,5,2187,1,1,0,0,0.0
3459,7,1372,1,1,1,0,0.0
3460,4,4060,1,1,0,0,0.0
3461,3,3363,1,1,0,1,0.0
3462,6,3786,1,0,1,0,0.0
3463,1,5857,1,1,0,1,0.0
3464,1,3455,1,1,0,0,0.0
3465,1,5114,1,1,1,1,92.88
3466,5,1814,1,0,0,0,0.0
3467,8,1075,1,0,0,0,154.22
3468,8,5102,1,0,0,0,0.0
3469,2,3159,1,1,0,0,105.1
3470,4,2700,1,1,1,1,0.0
3471,7,3216,1,0,0,0,0.0
3472,1,1073,1,1,0,0,0.0
3473,8,2293,1,1,1,0,0.0
3474,5,3985,1,1,0,0,0.0
3475,3,1035,1,1,0,0,0.0
3476,5,3776,1,0,0,0,106.41
3477,3,2259,1,0,0,1,287.18
3478,3,4262,1,1,1,0,0.0
3479,2,2864,1,1,0,0,177.28
3480,5,5615,1,0,1,0,0.0
3481,6,5042,1,0,0,1,0.0
3482,3,5384,1,1,1,0,0.0
3483,2,4336,1,1,0,0,0.0
3484,1,1111,1,1,1,0,0.0
3485,3,4669,1,1,0,0,436.03
3486,5,3179,1,1,0,0,184.1
3487,6,4082,1,1,0,0,0.0
3488,4,1384,1,0,1,0,0.0
3489,3,1908,1,1,1,0,0.0
3490,7,4601,1,1,0,0,0.0
3491,7,3928,1,1,0,0,0.0
3492,5,5305,1,0,0,1,0.0
3493,5,3778,1,1,0,0,0.0
3494,4,1455,1,1,0,1,0.0
3495,5,4261,1,1,1,0,0.0
3496,6,3754,1,1,0,1,0.0
3497,6,1272,1,1,0,0,0.0
3498,2,3005,1,1,0,0,0.0
3499,3,3405,1,1,1,0,0.0
3500,4,3729,1,1,1,0,0.0
3501,2,2782,1,0,1,0,0.0
3502,4,3282,1,1,0,0,0.0
3503,6,2046,1,0,0,0,0.0
3504,4,1680,1,0,0,0,251.32
3505,2,1282,1,1,0,0,0.0
3506,5,2698,1,0,0,1,0.0
3507,6,2282,1,1,1,0,0.0
3508,1,1774,1,0,1,0,0.0
3509,6,5374,1,1,1,0,54.86
3510,6,1838,1,1,0,0,0.0
3511,5,4489,1,1,0,0,0.0
3512,4,2045,1,1,0,0,0.0
3513,1,3050,1,1,0,0,0.0
3514,7,4587,1,1,1,0,0.0
3515,1,4802,1,0,0,1,0.0
3516,7,1639,1,1,0,0,89.6
3517,7,1586,1,1,1,0,226.91
3518,8,2002,1,0,0,1,0.0
3519,5,1351,1,1,1,0,0.0
3520,4,3065,1,1,0,0,0.0
3521,8,4933,1,0,0,0,0.0
3522,3,4043,1,0,0,0,0.0
3523,8,3999,1,0,0,1,0.0
3524,8,5979,1,1,1,0,0.0
3525,3,1629,1,0,1,1,0.0
3526,8,1106,1,0,0,0,0.0
3527,7,2242,1,1,0,1,148.59
3528,2,4734,1,1,0,1,58.55
3529,3,4060,1,0,1,0,215.64
3530,7,4387,1,1,0,0,0.0
3531,2,5423,1,1,1,0,0.0
3532,8,3985,1,0,0,0,0.0
3533,3,2791,1,1,1,0,0.0
3534,5,5551,1,1,1,0,298.43
3535,5,5309,1,1,0,0,0.0
3536,6,4233,1,1,0,1,0.0
3537,6,3796,1,1,1,0,0.0
3538,8,5688,1,0,0,0,296.11
3539,8,4120,1,0,0,0,0.0
3540,4,4049,1,0,0,0,0.0
3541,4,1263,1,1,0,0,0.0
3542,3,3843,1,0,0,0,0.0
3543,4,1680,1,1,0,0,0.0
3544,4,4730,1,1,1,0,0.0
3545,3,1258,1,0,0,0,0.0
3546,2,3993,1,1,0,0,0.0
3547,3,3811,1,0,0,0,0.0
3548,1,4463,1,1,1,0,0.0
3549,6,2161,1,1,1,0,0.0
3550,5,5792,1,1,0,0,0.0
3551,1,1753,1,1,0,0,0.0
3552,4,5584,1,1,1,0,384.63
3553,4,1250,1,1,0,0,0.0
3554,4,4402,1,0,1,0,169.46
3555,5,1072,1,1,0,0,117.69
3556,6,2107,1,1,0,0,0.0
3557,6,3003,1,1,0,0,0.0
3558,3,3130,1,0,1,0,0.0
3559,6,1139,1,1,0,0,0.0
3560,8,4059,1,1,0,0,0.0
3561,7,4672,1,0,0,1,0.0
3562,5,5969,1,0,0,0,47.88
3563,2,4764,1,1,1,0,0.0
3564,3,5281,1,1,1,0,583.25
3565,7,1822,1,0,0,1,422.34
3566,1,2639,1,0,1,0,0.0
3567,8,5021,1,1,0,0,0.0
3568,1,2180,1,1,1,1,0.0
3569,8,4899,1,1,0,0,0.0
3570,4,4329,1,0,1,1,0.0
3571,2,4059,1,0,0,0,0.0
3572,6,1718,1,0,0,0,381.9
3573,4,4543,1,0,0,0,0.0
3574,1,3061,1,1,0,0,0.0
3575,4,5631,1,0,0,0,325.22
3576,6,1811,1,1,0,0,96.9
3577,6,1467,1,0,1,1,0.0
3578,5,4235,1,1,0,0,0.0
3579,7,2193,1,0,0,0,337.74
3580,8,2615,1,0,0,0,0.0
3581,4,2137,1,0,0,0,106.25
3582,1,5758,1,1,0,0,223.66
3583,8,5158,1,1,1,0,0.0
3584,6,3091,1,0,0,1,237.53
3585,1,5338,1,0,0,1,0.0
3586,2,1835,1,0,1,0,717.92
3587,1,3784,1,0,0,1,0.0
3588,3,5648,1,0,1,1,0.0
3589,2,5402,1,1,0,0,0.0
3590,5,5159,1,1,0,0,89.45
3591,1,3021,1,0,1,0,80.21
3592,1,3344,1,1,0,0,0.0
3593,2,4792,1,1,1,0,0.0
3594,5,3561,1,0,1,0,0.0
3595,8,1273,1,0,0,1,0.0
3596,5,2032,1,1,1,1,80.44
3597,7,5536,1,1,0,1,0.0
3598,7,3901,1,0,1,0,66.13
3599,7,1443,1,0,1,0,0.0
3600,4,5253,1,0,0,1,1209.98
3601,1,5960,1,1,1,0,0.0
3602,2,2795,1,1,1,0,0.0
3603,5,5525,1,1,0,0,0.0
3604,1,3609,1,1,0,0,0.0
3605,3,2942,1,0,0,0,0.0
3606,1,2533,1,0,0,0,0.0
3607,7,1905,1,1,0,0,0.0
3608,3,4110,1,1,0,0,0.0
3609,6,4101,1,1,0,1,0.0
3610,5,1346,1,0,0,0,0.0
3611,6,5522,1,1,1,0,0.0
3612,2,4812,1,1,0,1,181.53
3613,6,2301,1,1,0,1,0.0
3614,6,3894,1,1,0,0,0.0
3615,6,2574,1,0,0,1,0.0
3616,5,5313,1,1,0,0,0.0
3617,6,4147,1,1,1,0,0.0
3618,1,5880,1,0,1,0,0.0
3619,4,4478,1,1,0,0,0.0
3620,4,1424,1,1,0,0,0.0
3621,2,4710,1,0,1,0,0.0
3622,7,4634,1,1,0,0,0.0
3623,6,2790,1,1,1,0,0.0
3624,4,4385,1,1,1,0,67.88
3625,1,4807,1,1,0,0,0.0
3626,8,4098,1,1,0,0,0.0
3627,4,3955,1,1,0,0,0.0
3628,4,3838,1,1,0,0,0.0
3629,1,4177,1,1,0,0,0.0
3630,1,3405,1,0,1,0,0.0
3631,4,4721,1,1,0,0,0.0
3632,1,5382,1,1,1,0,0.0
3633,7,2462,1,1,0,0,0.0
3634,3,2442,1,1,0,0,0.0
3635,5,5677,1,1,0,0,0.0
3636,5,4705,1,0,0,0,0.0
3637,4,1070,1,1,0,0,0.0
3638,3,5177,1,1,0,1,0.0
3639,3,4558,1,1,0,0,181.62
3640,2,5781,1,1,1,0,507.61
3641,5,2361,1,0,0,0,0.0
3642,2,1510,1,1,0,0,0.0
3643,3,5974,1,0,0,0,0.0
3644,7,3028,1,1,1,1,0.0
3645,8,3680,1,1,1,0,0.0
3646,2,3959,1,1,0,1,0.0
3647,2,5908,1,1,0,0,0.0
3648,4,3293,1,0,0,0,0.0
3649,2,2474,1,1,0,0,216.62
3650,1,1567,1,0,1,0,229.55
3651,8,5378,1,1,0,0,536.91
3652,3,2537,1,1,0,0,207.4
3653,7,1846,1,1,0,0,0.0
3654,4,3773,1,1,0,1,0.0
3655,4,3644,1,0,0,0,0.0
3656,3,2047,1,1,1,1,0.0
3657,3,5852,1,1,0,0,0.0
3658,7,5956,1,0,0,1,0.0
3659,1,4074,1,1,0,0,0.0
3660,5,5391,1,0,1,0,140.01
3661,8,2520,1,0,0,0,0.0
3662,7,3757,1,0,0,0,0.0
3663,6,5839,1,1,1,0,0.0
3664,2,4778,1,1,0,0,0.0
3665,6,5575,1,1,1,0,0.0
3666,4,3071,1,1,0,0,0.0
3667,1,1187,1,0,1,0,0.0
3668,8,3986,1,0,0,0,0.0
3669,2,4402,1,1,0,0,0.0
3670,7,4561,1,0,0,0,0.0
3671,2,4562,1,1,0,0,293.08
3672,6,1352,1,1,0,0,132.19
3673,3,5592,1,1,0,0,0.0
3674,4,2736,1,1,1,0,100.59
3675,6,5971,1,1,0,0,0.0
3676,3,3825,1,1,0,0,0.0
3677,1,1109,1,1,1,0,236.61
3678,1,4126,1,1,0,0,0.0
3679,8,3859,1,1,0,0,0.0
3680,8,1352,1,1,1,0,0.0
3681,7,1030,1,1,0,0,74.73
3682,2,4186,1,1,0,1,0.0
3683,4,4374,1,1,0,0,105.87
3684,6,3764,1,1,0,0,266.66
3685,1,3127,1,1,0,0,0.0
3686,8,1300,1,1,0,0,0.0
3687,1,3304,1,0,0,1,0.0
3688,3,1367,1,1,0,0,371.16
3689,5,3901,1,1,0,0,437.62
3690,4,5973,1,1,1,1,0.0
3691,1,2825,1,1,0,0,268.02
3692,8,5922,1,1,0,0,65.41
3693,1,2311,1,1,1,0,0.0
3694,1,2007,1,0,0,0,0.0
3695,6,4101,1,0,0,0,0.0
3696,2,3496,1,1,0,0,0.0
3697,1,5442,1,1,0,1,199.29
3698,8,1079,1,1,0,0,25.99
3699,3,4644,1,0,0,1,202.11
3700,8,2065,1,1,0,1,0.0
3701,4,1538,1,0,0,0,0.0
3702,4,3536,1,1,1,0,0.0
3703,4,1395,1,1,0,0,0.0
3704,1,2788,1,1,0,0,0.0
3705,6,5370,1,1,0,0,0.0
3706,7,5316,1,1,0,0,185.88
3707,8,1599,1,1,0,0,0.0
3708,4,5042,1,0,1,1,0.0
3709,2,4827,1,0,0,0,0.0
3710,3,1302,1,0,0,0,0.0
3711,6,3414,1,1,0,0,0.0
3712,1,2215,1,0,1,0,0.0
3713,1,5191,1,1,1,0,0.0
3714,4,1960,1,0,1,0,69.39
3715,3,1624,1,1,0,0,0.0
3716,5,3967,1,1,0,1,0.0
3717,1,2274,1,0,0,0,0.0
3718,8,2149,1,1,0,0,0.0
3719,8,2351,1,0,1,0,0.0
3720,2,5853,1,1,0,0,0.0
3721,4,2020,1,1,0,0,0.0
3722,6,4012,1,1,1,0,0.0
3723,3,1269,1,1,1,0,0.0
3724,2,5445,1,0,0,0,0.0
3725,5,3989,1,1,0,0,0.0
3726,1,2077,1,0,0,1,0.0
3727,5,5215,1,1,0,1,0.0
3728,6,3695,1,1,1,0,0.0
3729,4,4564,1,1,1,0,0.0
3730,5,5943,1,0,0,0,0.0
3731,7,4208,1,1,1,0,0.0
3732,1,1028,1,1,1,0,0.0
3733,3,2734,1,1,1,0,298.7
3734,5,2333,1,1,0,0,0.0
3735,3,5477,1,0,1,0,0.0
3736,1,4798,1,0,1,0,0.0
3737,3,3527,1,0,0,0,811.31
3738,4,2829,1,1,0,0,0.0
3739,8,1635,1,1,0,0,0.0
3740,6,5579,1,0,0,1,0.0
3741,6,4613,1,1,0,0,0.0
3742,8,1230,1,1,0,0,0.0
3743,8,3354,1,0,1,0,0.0
3744,5,4470,1,1,1,0,0.0
3745,5,5712,1,1,1,1,388.49
3746,1,1423,1,0,0,0,233.1
3747,4,3326,1,1,1,0,233.24
3748,6,3400,1,1,1,0,0.0
3749,1,3110,1,1,0,0,0.0
3750,5,1188,1,1,1,1,0.0
3751,3,1969,1,0,0,0,0.0
3752,5,5035,1,1,0,0,167.0
3753,6,3843,1,1,0,0,0.0
3754,7,2359,1,1,1,0,0.0
3755,6,5328,1,1,0,1,0.0
3756,8,3593,1,0,0,0,0.0
3757,7,2525,1,1,0,0,0.0
3758,5,2816,1,1,0,0,205.47
3759,3,3660,1,0,0,0,0.0
3760,5,5124,1,1,0,0,0.0
3761,4,3730,1,0,1,0,0.0
3762,5,1720,1,0,0,0,0.0
3763,3,4270,1,1,0,0,0.0
