order_id,customer_id,order_date,amount,category,channel,status
10449,5188,2022-05-28,155.0,Sports,Google Search,Cancelled
10450,4008,2023-03-04,1415.61,Electronics,SMS,Completed
10451,2331,2024-02-22,891.9,Home & Kitchen,Organic,Completed
10452,5262,2024-10-28,220.16,Home & Kitchen,SMS,Completed
10453,2442,2023-07-23,104.49,Apparel,Google Search,Completed
10454,4909,2022-05-17,155.23,Electronics,Organic,Completed
10455,3379,2023-08-05,421.89,Beauty,Google Search,Completed
10456,4984,2024-01-08,359.51,Electronics,Paid Social,Returned
10457,5264,2024-02-14,397.02,Apparel,Organic,Returned
10458,2730,2023-06-14,324.32,Electronics,SMS,Completed
10459,3497,2023-08-18,496.98,Sports,Google Search,Cancelled
10460,2609,2023-04-24,139.87,Electronics,Organic,Cancelled
10461,2960,2023-06-12,129.54,Apparel,SMS,Cancelled
10462,1510,2023-04-15,292.62,Home & Kitchen,Google Search,Returned
10463,2841,2023-05-04,104.92,Beauty,Organic,Cancelled
10464,5909,2023-09-10,71.08,Electronics,Google Search,Returned
10465,5210,2024-05-04,284.04,Sports,Organic,Cancelled
10466,3176,2022-11-25,144.37,Sports,Google Search,Returned
10467,4527,2023-06-18,267.45,Apparel,Paid Social,Cancelled
10468,3463,2023-09-16,297.78,Apparel,Google Search,Completed
10469,2959,2022-05-11,131.58,Beauty,SMS,Completed
10470,3825,2022-11-04,250.52,Beauty,Organic,Cancelled
10471,5749,2023-10-30,156.14,Home & Kitchen,Paid Social,Completed
10472,5293,2022-04-05,73.76,Home & Kitchen,SMS,Returned
10473,2536,2024-12-17,356.28,Sports,SMS,Completed
10474,3523,2023-10-22,651.83,Sports,Paid Social,Completed
10475,4370,2024-11-15,296.67,Home & Kitchen,Email,Returned
10476,5179,2022-01-10,745.0,Electronics,Google Search,Cancelled
10477,2373,2022-09-23,401.64,Beauty,SMS,Returned
10478,4764,2023-07-22,145.34,Apparel,Paid Social,Completed
10479,5252,2023-04-11,254.56,Apparel,Email,Completed
10480,2230,2022-01-13,1107.58,Electronics,Paid Social,Returned
10481,3546,2022-02-04,144.28,Beauty,Paid Social,Completed
10482,2102,2023-05-22,261.81,Electronics,Email,Returned
10483,5627,2023-01-17,545.13,Home & Kitchen,SMS,Returned
10484,3768,2023-03-24,485.1,Sports,Email,Completed
10485,3979,2022-10-29,148.44,Sports,Google Search,Cancelled
10486,3465,2023-01-13,1166.92,Apparel,SMS,Returned
10487,4623,2022-11-24,252.93,Beauty,Google Search,Returned
10488,1677,2024-08-01,220.04,Home & Kitchen,Email,Completed
10489,5021,2023-03-10,144.52,Electronics,SMS,Returned
10490,5436,2022-06-14,715.23,Beauty,Google Search,Returned
10491,5760,2023-01-29,94.46,Apparel,Paid Social,Completed
10492,2698,2022-09-07,188.4,Electronics,Paid Social,Completed
10493,2340,2024-06-28,648.4,Beauty,Google Search,Completed
10494,1064,2023-08-03,407.43,Beauty,Paid Social,Completed
10495,5664,2022-07-04,943.69,Beauty,Google Search,Returned
10496,5881,2023-04-25,622.24,Sports,Google Search,Completed
10497,5430,2022-11-22,115.34,Electronics,SMS,Returned
10498,4743,2023-12-17,366.41,Apparel,Google Search,Completed
10499,4905,2023-05-23,95.33,Apparel,Google Search,Completed
10500,1455,2024-11-24,405.51,Electronics,SMS,Completed
10501,2695,2023-05-05,106.03,Beauty,Organic,Completed
10502,4867,2023-03-18,247.95,Electronics,Organic,Returned
10503,2284,2023-06-25,90.57,Home & Kitchen,Organic,Completed
10504,3168,2024-03-18,167.22,Sports,Email,Completed
10505,1537,2023-12-13,167.91,Home & Kitchen,Paid Social,Completed
10506,1414,2023-11-23,221.3,Sports,Email,Completed
10507,2218,2022-05-13,498.41,Electronics,Organic,Completed
10508,3130,2023-05-28,138.89,Sports,SMS,Completed
10509,4367,2022-07-04,99.74,Sports,Email,Completed
10510,5340,2022-07-08,273.8,Apparel,Google Search,Cancelled
10511,5460,2022-05-18,453.55,Beauty,Google Search,Completed
10512,4259,2023-06-26,207.65,Sports,Email,Completed
10513,3939,2024-06-06,396.6,Home & Kitchen,Paid Social,Completed
10514,4241,2024-09-04,224.7,Apparel,Paid Social,Completed
10515,3000,2023-11-02,211.41,Sports,SMS,Returned
10516,2695,2022-02-13,444.0,Beauty,SMS,Returned
10517,1748,2022-09-16,624.58,Home & Kitchen,SMS,Returned
10518,1491,2024-05-31,396.96,Home & Kitchen,Google Search,Returned
10519,1035,2023-06-03,270.48,Sports,Google Search,Completed
10520,5944,2022-08-15,84.83,Apparel,Organic,Completed
10521,5686,2024-12-15,246.27,Beauty,Email,Returned
10522,2587,2023-03-24,113.41,Beauty,SMS,Cancelled
10523,2825,2024-01-14,319.48,Sports,Paid Social,Completed
10524,1618,2022-11-11,170.58,Home & Kitchen,Organic,Returned
10525,5087,2022-11-06,850.8,Sports,SMS,Completed
10526,3122,2024-05-04,651.21,Apparel,SMS,Cancelled
10527,5316,2022-02-27,396.94,Electronics,Google Search,Completed
10528,3294,2023-05-12,78.85,Electronics,Paid Social,Completed
10529,2220,2022-06-30,126.01,Home & Kitchen,Google Search,Returned
10530,4048,2023-07-16,584.99,Beauty,Paid Social,Cancelled
10531,4508,2024-12-19,217.68,Home & Kitchen,Email,Completed
10532,4102,2023-02-06,373.52,Sports,Organic,Completed
10533,3209,2024-10-25,88.63,Apparel,Organic,Cancelled
10534,4816,2022-12-16,70.26,Beauty,Google Search,Completed
10535,2078,2022-08-21,194.11,Apparel,Organic,Completed
10536,2387,2022-10-09,396.99,Electronics,SMS,Completed
10537,1099,2023-10-23,76.79,Home & Kitchen,SMS,Completed
10538,5641,2023-11-18,427.46,Home & Kitchen,Google Search,Completed
10539,5389,2024-10-13,371.77,Beauty,Google Search,Completed
10540,3474,2022-09-04,591.36,Home & Kitchen,SMS,Cancelled
10541,3642,2024-08-19,147.47,Electronics,Email,Cancelled
10542,1285,2024-01-27,733.88,Beauty,Email,Cancelled
10543,5987,2023-05-02,125.43,Apparel,SMS,Cancelled
10544,1888,2022-04-30,52.4,Home & Kitchen,Google Search,Returned
10545,1585,2024-12-23,259.9,Home & Kitchen,Organic,Completed
10546,4459,2022-05-20,474.18,Home & Kitchen,Paid Social,Completed
10547,1588,2022-12-29,144.57,Home & Kitchen,Paid Social,Completed
10548,3222,2023-02-27,299.88,Electronics,Email,Completed
10549,1095,2024-05-26,567.83,Apparel,Email,Completed
10550,1225,2022-02-02,760.91,Apparel,Paid Social,Completed
10551,4073,2022-03-15,461.18,Sports,Email,Completed
10552,5577,2024-05-02,204.17,Electronics,Google Search,Cancelled
10553,3351,2022-10-09,208.83,Beauty,SMS,Returned
10554,2659,2022-08-23,182.18,Electronics,Google Search,Completed
10555,3369,2024-04-23,255.68,Electronics,Organic,Completed
10556,5236,2023-01-30,451.23,Electronics,Paid Social,Cancelled
10557,5484,2022-07-06,116.24,Home & Kitchen,Paid Social,Cancelled
10558,2446,2023-09-02,153.51,Electronics,Google Search,Cancelled
10559,2021,2024-06-22,434.14,Home & Kitchen,Paid Social,Returned
10560,4581,2022-02-09,216.46,Electronics,Email,Cancelled
10561,2358,2024-04-19,281.81,Electronics,SMS,Completed
10562,2438,2023-09-22,408.41,Beauty,Organic,Completed
10563,4055,2022-12-02,217.7,Sports,Organic,Completed
10564,1308,2022-07-01,125.07,Home & Kitchen,Organic,Completed
10565,1749,2024-10-23,901.36,Apparel,SMS,Cancelled
10566,1926,2023-01-29,335.5,Apparel,Email,Completed
10567,4002,2024-11-17,523.6,Electronics,Email,Cancelled
10568,2786,2024-06-03,205.25,Sports,Paid Social,Completed
10569,5317,2024-01-10,313.3,Beauty,Paid Social,Completed
10570,5022,2024-01-13,645.88,Electronics,Google Search,Returned
10571,2714,2023-05-22,318.35,Electronics,Google Search,Completed
10572,5292,2022-09-28,254.05,Home & Kitchen,Google Search,Returned
10573,1901,2022-10-21,107.78,Electronics,SMS,Cancelled
10574,1098,2023-01-17,48.78,Beauty,Paid Social,Cancelled
10575,3702,2022-06-29,1056.73,Sports,SMS,Completed
10576,4792,2022-07-28,248.91,Apparel,Google Search,Completed
10577,4184,2024-09-23,1728.83,Electronics,SMS,Completed
10578,5999,2023-04-15,391.04,Beauty,Google Search,Completed
10579,4879,2024-04-26,150.14,Apparel,Paid Social,Completed
10580,2219,2022-02-10,214.65,Beauty,Organic,Returned
10581,1073,2024-10-11,865.42,Beauty,Paid Social,Cancelled
10582,4640,2024-04-23,764.51,Sports,Paid Social,Completed
10583,3638,2022-12-12,517.78,Sports,SMS,Cancelled
10584,2270,2022-12-11,72.83,Apparel,Paid Social,Returned
10585,2690,2023-08-31,71.77,Home & Kitchen,Google Search,Completed
10586,4858,2024-10-23,688.68,Apparel,Email,Returned
10587,3245,2024-04-06,397.65,Electronics,Paid Social,Completed
10588,3069,2022-08-24,856.02,Electronics,Organic,Completed
10589,5323,2023-03-15,231.07,Sports,Paid Social,Returned
10590,5776,2023-10-29,114.9,Home & Kitchen,Google Search,Completed
10591,5626,2024-08-12,317.03,Home & Kitchen,Paid Social,Completed
10592,5922,2024-08-11,354.13,Sports,Paid Social,Completed
10593,2556,2023-05-18,132.37,Sports,SMS,Completed
10594,1947,2022-04-24,90.22,Home & Kitchen,Email,Completed
10595,3472,2023-06-29,416.65,Beauty,Google Search,Cancelled
10596,1948,2023-07-04,123.48,Beauty,SMS,Cancelled
10597,3563,2024-04-18,1224.35,Beauty,SMS,Returned
10598,4911,2024-10-08,909.34,Apparel,SMS,Completed
10599,2161,2022-07-08,455.58,Sports,Google Search,Returned
10600,3580,2022-05-26,940.92,Sports,SMS,Completed
10601,1521,2023-03-22,390.14,Apparel,Paid Social,Completed
10602,1527,2024-11-05,205.4,Apparel,Email,Returned
10603,5510,2022-08-19,890.25,Electronics,Organic,Completed
10604,4600,2022-02-06,377.51,Beauty,Paid Social,Completed
10605,2461,2024-05-06,177.28,Sports,Paid Social,Returned
10606,1612,2022-06-10,109.33,Sports,Paid Social,Cancelled
10607,5691,2022-02-27,142.08,Home & Kitchen,Paid Social,Completed
10608,2551,2023-10-13,614.14,Home & Kitchen,Email,Completed
10609,2842,2022-08-03,231.54,Electronics,Email,Cancelled
10610,2823,2023-01-30,1017.13,Sports,Paid Social,Completed
10611,4419,2024-09-19,411.11,Apparel,Paid Social,Completed
10612,3641,2022-10-23,465.57,Beauty,Google Search,Returned
10613,4761,2024-05-12,146.47,Apparel,Email,Completed
10614,5928,2022-08-25,170.3,Home & Kitchen,Google Search,Cancelled
10615,4791,2022-01-29,81.85,Apparel,SMS,Completed
10616,1878,2023-12-25,133.43,Electronics,Organic,Completed
10617,4579,2022-04-06,154.88,Electronics,Organic,Cancelled
10618,3928,2022-07-07,209.61,Beauty,Email,Returned
10619,2785,2024-12-25,1194.98,Beauty,Email,Completed
10620,2093,2024-01-14,158.13,Home & Kitchen,Email,Completed
10621,4501,2022-03-02,706.44,Beauty,Google Search,Completed
10622,5408,2023-04-20,101.69,Apparel,Google Search,Completed
10623,1332,2024-01-13,158.11,Beauty,SMS,Returned
10624,5066,2023-12-18,290.75,Beauty,Google Search,Returned
10625,5427,2024-10-03,543.02,Beauty,Google Search,Completed
10626,3604,2022-01-08,248.04,Sports,Organic,Returned
10627,2048,2023-11-14,211.01,Apparel,Google Search,Completed
10628,1607,2024-06-26,451.43,Electronics,Email,Completed
10629,3272,2023-06-29,286.07,Electronics,Organic,Cancelled
10630,2606,2024-02-01,76.71,Beauty,Organic,Returned
10631,2891,2024-01-15,854.88,Beauty,Paid Social,Completed
10632,1488,2023-08-10,325.28,Apparel,Email,Cancelled
10633,1099,2023-02-13,288.06,Electronics,Organic,Cancelled
10634,2382,2024-02-19,288.36,Home & Kitchen,Email,Completed
10635,2518,2022-01-22,79.3,Beauty,Organic,Completed
10636,4296,2023-01-28,74.71,Beauty,Paid Social,Cancelled
10637,1535,2024-06-25,1053.17,Sports,SMS,Completed
10638,5653,2022-03-28,189.11,Sports,SMS,Completed
10639,4499,2024-07-08,232.34,Apparel,Paid Social,Completed
10640,1635,2024-04-03,191.78,Home & Kitchen,Google Search,Completed
10641,4278,2024-05-11,295.54,Home & Kitchen,SMS,Completed
10642,4304,2022-12-25,146.88,Home & Kitchen,Email,Cancelled
10643,2654,2024-11-09,179.33,Apparel,Organic,Completed
10644,1620,2023-10-25,212.72,Apparel,Paid Social,Cancelled
10645,5744,2022-04-24,350.63,Apparel,Organic,Completed
10646,2987,2024-06-03,403.36,Electronics,SMS,Completed
10647,3403,2023-12-11,241.22,Beauty,SMS,Completed
10648,5009,2022-04-23,57.66,Electronics,Email,Returned
10649,1985,2024-06-29,533.32,Beauty,Google Search,Completed
10650,1988,2024-10-06,411.59,Sports,Organic,Cancelled
10651,2612,2024-09-09,81.64,Beauty,Email,Completed
10652,5530,2022-09-28,228.28,Beauty,SMS,Completed
10653,1970,2023-08-04,192.24,Beauty,SMS,Cancelled
10654,1067,2022-12-17,605.97,Home & Kitchen,SMS,Completed
10655,3204,2023-02-15,412.18,Electronics,Organic,Cancelled
10656,5802,2023-07-10,95.1,Electronics,Email,Completed
10657,5969,2023-09-28,1258.65,Electronics,Email,Cancelled
10658,4553,2022-08-19,243.99,Beauty,Paid Social,Returned
10659,3729,2023-03-10,440.02,Electronics,Paid Social,Completed
10660,2616,2024-05-18,216.88,Beauty,Email,Returned
10661,1684,2024-05-09,124.6,Sports,SMS,Cancelled
10662,4886,2022-10-18,163.9,Home & Kitchen,Organic,Returned
10663,2591,2023-03-27,56.63,Electronics,Paid Social,Completed
10664,2197,2024-07-02,51.95,Beauty,Google Search,Completed
10665,2146,2023-02-05,198.36,Home & Kitchen,Paid Social,Completed
10666,5057,2022-02-02,143.84,Home & Kitchen,Email,Completed
10667,2150,2024-02-07,194.29,Apparel,Paid Social,Cancelled
10668,4838,2022-10-15,117.33,Home & Kitchen,Email,Completed
10669,5012,2022-11-11,1521.39,Sports,Organic,Completed
10670,1665,2022-02-12,322.25,Home & Kitchen,Organic,Cancelled
10671,3677,2022-01-15,254.73,Apparel,SMS,Completed
10672,5056,2022-07-14,709.62,Apparel,Paid Social,Completed
10673,3083,2023-11-21,1398.24,Electronics,Organic,Cancelled
10674,4491,2022-12-13,87.4,Electronics,Paid Social,Completed
10675,4060,2024-01-27,326.46,Sports,Organic,Completed
10676,3227,2022-06-16,177.84,Apparel,SMS,Completed
10677,1199,2024-06-23,389.87,Sports,SMS,Returned
10678,2794,2024-06-12,283.05,Apparel,Organic,Completed
10679,3582,2023-01-19,124.58,Home & Kitchen,Organic,Returned
10680,5694,2023-03-18,544.46,Electronics,Paid Social,Returned
10681,3907,2024-11-26,232.22,Beauty,Paid Social,Returned
10682,2408,2024-10-22,325.32,Electronics,Email,Completed
10683,3445,2022-12-14,484.14,Electronics,Email,Returned
10684,2170,2023-10-13,480.87,Electronics,Email,Returned
10685,3714,2023-09-13,159.94,Sports,SMS,Completed
10686,1931,2024-12-28,193.56,Beauty,SMS,Completed
10687,3301,2024-02-18,188.52,Sports,Organic,Completed
10688,3183,2022-10-20,99.65,Home & Kitchen,SMS,Returned
10689,3439,2023-11-09,222.25,Sports,Google Search,Completed
10690,3805,2023-03-03,355.44,Beauty,Organic,Returned
10691,5875,2022-07-20,111.0,Beauty,SMS,Completed
10692,2596,2022-01-03,264.07,Home & Kitchen,SMS,Completed
10693,2460,2022-05-23,525.22,Home & Kitchen,Email,Completed
10694,4857,2024-12-16,587.95,Electronics,Email,Completed
10695,3788,2024-07-26,61.5,Apparel,Email,Cancelled
10696,5163,2024-01-17,30.77,Apparel,Paid Social,Completed
10697,4892,2024-04-26,220.89,Beauty,Email,Completed
10698,3243,2022-11-05,174.41,Apparel,Google Search,Completed
10699,4893,2024-08-23,90.17,Beauty,Organic,Completed
10700,5399,2022-09-29,196.69,Apparel,Google Search,Completed
10701,4724,2024-07-30,145.5,Electronics,Paid Social,Completed
10702,4860,2022-10-24,125.17,Sports,Paid Social,Completed
10703,5890,2024-09-25,129.17,Home & Kitchen,Paid Social,Completed
10704,3590,2023-02-10,248.08,Home & Kitchen,Email,Cancelled
10705,1700,2022-07-09,40.73,Sports,SMS,Returned
10706,5140,2024-05-09,214.49,Beauty,SMS,Returned
10707,2273,2022-01-01,2412.95,Home & Kitchen,Google Search,Cancelled
10708,3228,2023-02-02,472.5,Electronics,Organic,Completed
10709,4712,2024-06-21,173.42,Apparel,Google Search,Completed
10710,1127,2023-09-25,580.09,Beauty,Google Search,Completed
10711,5665,2022-01-11,769.96,Electronics,Google Search,Cancelled
10712,1775,2024-08-23,308.89,Home & Kitchen,Paid Social,Completed
10713,2160,2024-11-25,95.05,Home & Kitchen,Organic,Completed
10714,3652,2023-11-14,128.01,Electronics,Email,Completed
10715,5467,2023-01-07,119.66,Sports,SMS,Returned
10716,2250,2022-08-10,67.99,Sports,Organic,Cancelled
10717,3378,2023-10-15,555.1,Sports,Google Search,Completed
10718,3444,2023-06-12,1312.41,Beauty,Paid Social,Completed
10719,2618,2022-01-19,253.08,Apparel,Google Search,Completed
10720,3481,2022-04-05,140.26,Electronics,SMS,Cancelled
10721,4374,2022-05-17,424.52,Apparel,Email,Completed
10722,5755,2024-10-26,620.75,Electronics,SMS,Completed
10723,2844,2022-12-14,140.17,Home & Kitchen,Organic,Completed
10724,2403,2023-02-08,301.94,Home & Kitchen,Google Search,Completed
10725,4556,2024-07-20,61.76,Apparel,SMS,Returned
10726,4833,2023-03-13,271.08,Home & Kitchen,Organic,Cancelled
10727,2403,2024-08-30,109.84,Apparel,Google Search,Cancelled
10728,3553,2023-12-29,310.95,Sports,Email,Completed
10729,1919,2023-12-13,157.93,Apparel,SMS,Cancelled
10730,4579,2024-10-05,247.45,Beauty,Paid Social,Completed
10731,1080,2024-12-18,1373.55,Home & Kitchen,SMS,Returned
10732,4191,2023-05-19,265.39,Apparel,Paid Social,Completed
10733,2285,2022-06-19,358.82,Beauty,Google Search,Cancelled
10734,5462,2022-03-14,213.94,Home & Kitchen,Google Search,Cancelled
10735,5086,2023-08-03,59.92,Beauty,SMS,Completed
10736,1209,2022-07-06,147.1,Electronics,Organic,Completed
10737,1390,2023-11-15,158.45,Home & Kitchen,Email,Completed
10738,3871,2023-04-21,389.26,Beauty,SMS,Completed
10739,3336,2023-11-17,332.75,Beauty,Paid Social,Returned
10740,4777,2024-02-18,315.64,Sports,Paid Social,Completed
10741,1249,2024-05-22,501.55,Electronics,SMS,Completed
10742,3674,2022-11-15,97.12,Electronics,Organic,Completed
10743,4583,2023-03-27,1260.61,Electronics,SMS,Cancelled
10744,2084,2023-10-02,63.85,Beauty,SMS,Returned
10745,4975,2024-10-07,84.75,Sports,Google Search,Completed
10746,5816,2023-04-04,329.76,Beauty,Email,Completed
10747,2542,2022-10-01,102.48,Beauty,Organic,Returned
10748,1675,2023-09-30,254.66,Home & Kitchen,Email,Completed
10749,2200,2023-09-20,136.95,Electronics,Paid Social,Completed
10750,1886,2022-08-13,367.2,Apparel,Google Search,Completed
10751,1316,2024-05-28,237.42,Beauty,SMS,Cancelled
10752,2258,2024-11-02,154.28,Home & Kitchen,Paid Social,Completed
10753,4430,2024-05-18,239.74,Beauty,Organic,Cancelled
10754,3662,2023-08-13,1236.11,Sports,Email,Completed
10755,1991,2023-12-12,228.63,Home & Kitchen,Paid Social,Completed
10756,4558,2022-02-19,80.24,Electronics,Email,Completed
10757,2445,2022-01-04,57.2,Electronics,SMS,Completed
10758,2412,2023-05-08,142.34,Beauty,Google Search,Completed
10759,2780,2024-07-12,297.49,Beauty,SMS,Returned
10760,5810,2023-02-18,783.69,Beauty,Email,Returned
10761,5855,2022-10-08,498.64,Apparel,Email,Cancelled
10762,5264,2023-01-01,131.02,Electronics,Google Search,Completed
10763,1378,2024-02-26,84.06,Apparel,Google Search,Completed
10764,5002,2024-09-15,207.37,Beauty,Google Search,Completed
10765,3277,2023-03-31,223.67,Apparel,Paid Social,Completed
10766,2724,2022-06-29,177.29,Beauty,Paid Social,Returned
10767,4768,2024-09-27,408.37,Home & Kitchen,Google Search,Returned
10768,1738,2024-09-01,115.07,Home & Kitchen,Email,Completed
10769,2485,2024-05-27,210.92,Apparel,SMS,Completed
10770,3608,2022-06-15,307.7,Beauty,Email,Cancelled
10771,3274,2024-07-03,69.84,Home & Kitchen,SMS,Cancelled
10772,3221,2023-10-20,316.03,Home & Kitchen,Paid Social,Completed
10773,4636,2023-04-06,528.46,Apparel,Organic,Completed
10774,2876,2023-12-04,452.45,Apparel,SMS,Returned
10775,2066,2022-04-13,239.61,Electronics,Paid Social,Returned
10776,3480,2022-09-26,101.18,Apparel,Email,Returned
10777,2380,2022-06-05,121.95,Sports,Organic,Completed
10778,5602,2022-09-08,206.81,Electronics,Email,Completed
10779,2395,2024-06-13,276.22,Electronics,Email,Completed
10780,2080,2023-11-17,110.49,Sports,Email,Completed
10781,2982,2024-04-04,321.72,Beauty,Email,Completed
10782,2154,2024-09-25,147.78,Apparel,SMS,Returned
10783,2278,2024-09-10,186.96,Sports,Organic,Returned
10784,5763,2024-12-19,413.6,Home & Kitchen,Google Search,Returned
10785,5726,2023-06-12,34.01,Apparel,SMS,Completed
10786,3177,2022-04-12,236.25,Electronics,Paid Social,Cancelled
10787,5412,2024-04-14,203.04,Electronics,Organic,Returned
10788,2459,2023-05-27,104.65,Beauty,Google Search,Completed
10789,1787,2023-01-02,1093.92,Electronics,Organic,Completed
10790,2665,2022-12-23,104.91,Beauty,Google Search,Returned
10791,4768,2022-04-20,457.74,Electronics,Paid Social,Completed
10792,1302,2023-01-09,424.49,Home & Kitchen,Google Search,Cancelled
10793,5704,2023-02-12,330.62,Electronics,Organic,Returned
10794,5983,2024-06-11,100.67,Sports,Google Search,Completed
10795,2921,2023-05-08,439.55,Apparel,Google Search,Completed
10796,3431,2023-09-07,137.84,Electronics,Email,Returned
10797,2915,2022-04-26,40.92,Electronics,Organic,Completed
10798,5174,2022-05-12,226.91,Sports,SMS,Completed
10799,5105,2023-01-31,271.59,Sports,Google Search,Completed
10800,4627,2024-04-30,446.2,Electronics,Paid Social,Completed
10801,4593,2022-12-29,135.95,Apparel,Organic,Cancelled
10802,3571,2023-01-15,1056.97,Beauty,Google Search,Cancelled
10803,5363,2023-02-09,238.83,Home & Kitchen,Paid Social,Returned
10804,1794,2024-03-13,518.74,Sports,Google Search,Returned
10805,4721,2022-03-07,427.94,Apparel,Email,Cancelled
10806,2161,2024-05-24,360.23,Beauty,Organic,Completed
10807,2462,2024-03-06,634.16,Apparel,Paid Social,Completed
10808,5879,2022-01-26,201.32,Sports,Google Search,Completed
10809,2381,2024-03-06,386.27,Sports,Paid Social,Completed
10810,2869,2023-12-27,229.8,Sports,Paid Social,Completed
10811,5609,2022-05-28,228.33,Apparel,Email,Completed
10812,4858,2023-03-05,145.49,Sports,SMS,Completed
10813,5110,2022-10-11,230.96,Sports,Paid Social,Returned
10814,1667,2022-03-25,726.91,Home & Kitchen,Email,Completed
10815,4463,2023-06-28,419.05,Sports,Email,Cancelled
10816,4344,2024-07-13,344.83,Apparel,Paid Social,Completed
10817,2194,2024-06-28,150.76,Sports,Paid Social,Cancelled
10818,1491,2023-07-07,148.68,Sports,Email,Completed
10819,4909,2023-12-20,133.97,Beauty,SMS,Returned
10820,3306,2022-04-19,691.62,Home & Kitchen,Paid Social,Completed
10821,4043,2022-11-10,486.71,Beauty,Organic,Completed
10822,4917,2023-11-19,71.68,Apparel,Organic,Returned
10823,4013,2022-07-05,529.3,Beauty,Email,Completed
10824,3187,2024-11-12,645.71,Electronics,Google Search,Completed
10825,2362,2022-03-07,294.81,Apparel,Paid Social,Returned
10826,2093,2022-03-22,881.53,Apparel,Email,Completed
10827,1200,2024-07-02,105.86,Apparel,SMS,Completed
10828,4035,2023-11-07,292.7,Electronics,Organic,Returned
10829,2202,2022-05-15,745.65,Electronics,Email,Completed
10830,4331,2023-01-22,414.06,Sports,Paid Social,Cancelled
10831,3948,2023-10-09,1108.29,Beauty,Email,Completed
10832,4873,2024-06-18,146.68,Electronics,Google Search,Completed
10833,5194,2024-03-16,114.05,Beauty,Google Search,Cancelled
10834,4200,2022-03-28,145.61,Beauty,SMS,Completed
10835,1396,2024-04-30,196.81,Electronics,Organic,Cancelled
10836,1436,2022-05-22,1420.84,Electronics,SMS,Returned
10837,1586,2024-08-10,146.26,Beauty,SMS,Completed
10838,3091,2022-04-02,199.73,Beauty,Google Search,Returned
10839,4941,2024-06-13,95.28,Sports,Google Search,Completed
10840,1239,2023-12-08,149.45,Electronics,Paid Social,Completed
10841,1952,2022-04-11,276.99,Beauty,Email,Completed
10842,4398,2022-08-31,41.4,Electronics,Paid Social,Completed
10843,4933,2024-10-25,208.94,Electronics,Email,Completed
10844,3309,2024-04-03,119.48,Home & Kitchen,Organic,Returned
10845,3537,2024-07-14,292.57,Home & Kitchen,Google Search,Completed
10846,4948,2023-02-25,609.27,Sports,Email,Cancelled
10847,5207,2024-04-03,172.43,Home & Kitchen,Organic,Cancelled
10848,1755,2024-04-02,273.56,Apparel,SMS,Completed
10849,5291,2024-06-20,164.96,Beauty,SMS,Cancelled
10850,1837,2024-08-09,528.13,Sports,Organic,Returned
10851,3490,2024-02-03,200.08,Beauty,Email,Completed
10852,2544,2024-09-18,564.44,Electronics,Email,Returned
10853,3810,2024-05-23,291.71,Apparel,Google Search,Cancelled
10854,1705,2022-04-23,867.93,Sports,Paid Social,Completed
10855,4491,2024-07-27,367.35,Sports,Google Search,Completed
10856,2545,2023-10-10,261.34,Beauty,SMS,Completed
10857,4016,2023-01-22,522.09,Home & Kitchen,Paid Social,Completed
10858,3276,2024-05-26,970.03,Electronics,Paid Social,Returned
10859,4631,2024-11-02,866.78,Apparel,Email,Completed
10860,1600,2024-10-24,1604.87,Apparel,SMS,Completed
10861,1244,2024-11-23,226.93,Electronics,Email,Completed
10862,4157,2022-04-25,306.18,Home & Kitchen,Google Search,Returned
10863,3590,2023-09-19,191.9,Sports,Organic,Completed
10864,4429,2023-04-18,119.51,Home & Kitchen,SMS,Cancelled
10865,1904,2024-06-13,391.75,Sports,Paid Social,Completed
10866,3981,2023-06-26,33.98,Electronics,Google Search,Cancelled
10867,5331,2023-06-27,335.94,Electronics,Google Search,Completed
10868,2919,2022-06-01,736.69,Electronics,Organic,Completed
10869,2801,2023-01-04,474.36,Beauty,Google Search,Completed
10870,5889,2023-09-06,451.83,Sports,Email,Completed
10871,4113,2023-01-21,56.45,Sports,Organic,Completed
10872,1516,2023-11-08,924.39,Apparel,Email,Returned
10873,3199,2022-07-13,180.62,Electronics,SMS,Completed
10874,1153,2023-07-01,382.46,Sports,Organic,Returned
10875,1718,2023-04-16,172.44,Electronics,Email,Completed
10876,2935,2024-02-07,212.3,Sports,Email,Completed
10877,4111,2022-08-06,462.47,Apparel,Google Search,Returned
10878,1533,2022-09-16,655.39,Apparel,Paid Social,Cancelled
10879,4422,2022-01-08,202.87,Apparel,Email,Completed
10880,2114,2023-11-23,280.41,Apparel,SMS,Cancelled
10881,2648,2023-09-21,99.05,Home & Kitchen,Google Search,Returned
10882,4888,2022-04-07,572.9,Apparel,Google Search,Completed
10883,3148,2022-01-21,44.63,Beauty,Paid Social,Completed
10884,3008,2023-10-05,78.63,Sports,SMS,Completed
10885,3956,2022-08-27,37.78,Home & Kitchen,Google Search,Returned
10886,4055,2024-12-21,191.3,Apparel,Paid Social,Cancelled
10887,1355,2023-08-03,221.55,Sports,Paid Social,Completed
10888,5811,2023-01-25,330.56,Beauty,Email,Completed
10889,4333,2022-08-02,575.36,Beauty,Google Search,Completed
10890,4650,2024-10-13,186.39,Home & Kitchen,Organic,Completed
10891,4503,2022-06-02,356.83,Electronics,Paid Social,Completed
10892,4434,2023-05-22,76.79,Beauty,SMS,Completed
