order_id,customer_id,order_date,amount,category,channel,status
7136,1561,2023-03-03,402.76,Beauty,Email,Completed
7141,3025,2023-06-06,1268.78,Home & Kitchen,Email,Completed
7143,3906,2024-09-08,123.63,Beauty,Organic,Completed
7144,1806,2022-07-14,443.13,Home & Kitchen,Google Search,Completed
7145,1793,2023-07-30,181.84,Home & Kitchen,SMS,Completed
7146,2926,2022-03-12,249.43,Beauty,Google Search,Completed
7147,4187,2024-08-15,867.04,Home & Kitchen,Organic,Completed
7148,1751,2022-12-31,762.98,Electronics,Google Search,Completed
7149,5044,2023-10-31,510.23,Sports,Email,Completed
7151,1037,2024-08-17,38.29,Home & Kitchen,Paid Social,Completed
7153,1058,2022-08-30,417.98,Apparel,Paid Social,Completed
7155,5131,2022-02-13,618.18,Sports,Paid Social,Completed
7156,2234,2022-07-20,96.3,Electronics,Email,Completed
7158,4913,2024-07-10,380.08,Sports,SMS,Completed
7159,2675,2024-04-12,275.75,Sports,Email,Completed
7160,5660,2023-01-26,67.18,Electronics,SMS,Completed
7161,1922,2022-05-18,1471.83,Sports,Google Search,Completed
7162,4766,2024-06-01,97.06,Apparel,Google Search,Completed
7163,2373,2024-04-20,82.3,Beauty,Google Search,Completed
7167,5778,2024-08-07,126.57,Sports,SMS,Completed
7169,5712,2024-05-19,348.6,Electronics,SMS,Completed
7170,1360,2023-12-27,156.2,Apparel,Google Search,Completed
7171,5323,2023-12-28,667.46,Apparel,Paid Social,Completed
7172,3728,2023-08-23,130.29,Home & Kitchen,Paid Social,Completed
7174,4046,2023-01-07,876.72,Sports,Google Search,Completed
7177,3446,2023-09-24,381.06,Sports,Paid Social,Completed
7178,3515,2024-12-03,146.35,Sports,Google Search,Completed
7179,3665,2023-11-20,405.74,Sports,Paid Social,Completed
7180,4043,2022-05-02,175.12,Electronics,Google Search,Completed
7187,4594,2023-11-17,161.41,Electronics,SMS,Completed
7188,2894,2022-07-23,323.74,Home & Kitchen,Email,Completed
7189,4875,2022-11-02,219.93,Home & Kitchen,Email,Completed
7191,2140,2022-09-22,452.17,Electronics,Paid Social,Completed
7193,5314,2023-04-05,148.85,Sports,SMS,Completed
7194,5506,2022-08-23,500.34,Sports,Google Search,Completed
7195,2974,2022-10-23,243.28,Home & Kitchen,SMS,Completed
7197,2499,2022-10-27,144.28,Electronics,Email,Completed
7201,1730,2022-06-10,210.55,Beauty,Paid Social,Completed
7205,3486,2024-05-04,243.13,Apparel,Email,Completed
7206,1137,2022-06-22,366.11,Apparel,Paid Social,Completed
7207,1592,2022-10-24,184.89,Beauty,SMS,Completed
7208,2038,2023-11-22,291.99,Sports,Email,Completed
7209,5811,2023-06-07,131.52,Electronics,SMS,Completed
7213,4766,2022-10-17,390.31,Sports,SMS,Completed
7214,4191,2022-03-01,381.53,Sports,Email,Completed
7218,1402,2023-05-06,126.47,Beauty,Organic,Completed
7219,4778,2022-08-19,662.61,Beauty,Paid Social,Completed
7220,3905,2024-10-26,502.04,Apparel,Organic,Completed
7221,5430,2022-05-13,74.68,Sports,Email,Completed
7222,5294,2022-08-12,470.77,Electronics,Organic,Completed
7224,1791,2023-08-25,1679.36,Electronics,SMS,Completed
7225,5643,2023-07-24,106.56,Apparel,Google Search,Completed
7226,5504,2024-10-01,84.8,Electronics,SMS,Completed
7227,1634,2022-09-07,553.55,Sports,Email,Completed
7230,3413,2022-06-27,1245.26,Electronics,Google Search,Completed
7234,3157,2024-10-31,1496.45,Beauty,Paid Social,Completed
7236,5718,2023-06-03,394.93,Electronics,SMS,Completed
7237,1380,2022-07-03,110.87,Sports,SMS,Completed
7238,2165,2024-06-02,236.6,Electronics,Email,Completed
7239,3927,2023-08-11,988.0,Beauty,Google Search,Completed
7240,1991,2023-09-20,803.95,Sports,Email,Completed
7242,3852,2022-03-03,506.7,Beauty,Paid Social,Completed
7243,4131,2024-07-11,281.59,Sports,SMS,Completed
7245,3036,2022-01-17,58.91,Apparel,SMS,Completed
7247,2941,2022-03-15,106.38,Sports,Organic,Completed
7250,2694,2022-06-19,40.72,Beauty,SMS,Completed
7251,4136,2024-06-27,322.78,Apparel,SMS,Completed
7256,5448,2024-11-08,124.23,Apparel,SMS,Completed
7257,5268,2023-11-07,78.8,Electronics,Organic,Completed
7259,2106,2022-03-30,179.92,Apparel,SMS,Completed
7261,3015,2023-03-06,314.25,Home & Kitchen,SMS,Completed
7262,3792,2024-08-09,267.25,Home & Kitchen,Organic,Completed
7265,4277,2022-08-19,228.66,Sports,Paid Social,Completed
7266,3482,2022-02-10,116.13,Home & Kitchen,SMS,Completed
7267,3225,2024-01-25,261.12,Apparel,Paid Social,Completed
7269,1591,2023-11-06,205.03,Beauty,Email,Completed
7273,3938,2023-04-25,289.01,Sports,Organic,Completed
7274,5367,2024-10-02,404.84,Home & Kitchen,SMS,Completed
7276,2819,2024-08-25,152.27,Electronics,SMS,Completed
7278,5908,2022-07-24,193.16,Electronics,Organic,Completed
7279,4514,2024-10-07,155.15,Apparel,Email,Completed
7282,1274,2022-02-25,698.59,Electronics,Organic,Completed
7283,4830,2024-04-26,126.85,Apparel,SMS,Completed
7284,2334,2023-07-13,297.64,Electronics,Organic,Completed
7285,1944,2024-12-30,295.37,Apparel,SMS,Completed
7287,4102,2023-09-04,611.09,Sports,SMS,Completed
7288,4909,2024-05-09,372.93,Beauty,Paid Social,Completed
7289,1336,2024-02-19,67.57,Electronics,Email,Completed
7291,4931,2022-02-04,1643.29,Apparel,SMS,Completed
7294,4869,2022-04-21,101.96,Electronics,Organic,Completed
7296,1616,2023-12-18,87.23,Beauty,Paid Social,Completed
7297,4244,2024-07-17,553.59,Apparel,SMS,Completed
7301,1546,2022-12-18,126.79,Electronics,Email,Completed
7305,1982,2024-11-11,315.39,Home & Kitchen,Email,Completed
7306,5232,2024-09-09,168.61,Electronics,Organic,Completed
7307,4101,2024-11-16,155.15,Sports,Paid Social,Completed
7308,2299,2022-08-30,1721.19,Apparel,Google Search,Completed
7309,4056,2023-09-20,657.2,Home & Kitchen,Google Search,Completed
7310,2409,2023-08-29,408.04,Home & Kitchen,Email,Completed
7313,1756,2024-03-13,555.81,Beauty,Google Search,Completed
7314,4803,2023-07-22,163.37,Sports,SMS,Completed
7315,2171,2023-11-07,203.79,Apparel,SMS,Completed
7316,1442,2023-03-24,504.16,Sports,Email,Completed
7317,5123,2024-01-19,69.98,Apparel,Google Search,Completed
7319,3305,2023-10-02,288.22,Sports,SMS,Completed
7320,4558,2023-01-31,438.39,Home & Kitchen,SMS,Completed
7321,3018,2023-01-13,171.67,Beauty,Paid Social,Completed
7323,2861,2022-05-16,288.59,Apparel,Google Search,Completed
7325,1928,2022-10-09,378.68,Home & Kitchen,SMS,Completed
7326,2386,2022-06-27,591.01,Sports,Google Search,Completed
7327,3771,2024-02-24,285.3,Apparel,Paid Social,Completed
7328,2001,2024-01-27,91.3,Home & Kitchen,Paid Social,Completed
7331,1128,2022-12-28,135.98,Sports,Organic,Completed
7333,4980,2022-03-16,289.69,Electronics,Google Search,Completed
7334,3350,2024-12-21,288.44,Sports,Paid Social,Completed
7335,2037,2023-03-28,251.11,Sports,Email,Completed
7337,3398,2022-08-11,847.69,Home & Kitchen,Paid Social,Completed
7338,1713,2023-09-29,189.33,Beauty,Organic,Completed
7339,5738,2023-11-04,519.59,Apparel,Email,Completed
7340,3634,2022-11-15,238.29,Electronics,Email,Completed
7341,1267,2023-04-11,433.73,Apparel,SMS,Completed
7342,5295,2022-06-06,140.24,Sports,Google Search,Completed
7343,3968,2024-10-16,210.53,Home & Kitchen,Google Search,Completed
7348,3265,2023-05-27,267.93,Home & Kitchen,Paid Social,Completed
7349,2280,2023-09-24,103.68,Home & Kitchen,Google Search,Completed
7352,3567,2023-10-23,111.63,Apparel,SMS,Completed
7353,5396,2022-08-01,191.59,Electronics,Paid Social,Completed
7354,5056,2022-07-27,106.65,Beauty,SMS,Completed
7356,3184,2022-04-19,291.79,Sports,Paid Social,Completed
7357,1335,2023-09-21,606.51,Sports,Organic,Completed
7358,2578,2022-01-19,344.94,Electronics,Paid Social,Completed
7359,4498,2024-12-23,291.3,Apparel,SMS,Completed
7361,3760,2022-06-23,58.91,Beauty,Organic,Completed
7362,5757,2023-06-28,97.99,Sports,Email,Completed
7363,4691,2023-02-08,361.73,Sports,Google Search,Completed
7364,2699,2022-03-17,314.24,Sports,Organic,Completed
7365,3309,2024-11-13,101.63,Sports,Google Search,Completed
7369,5014,2024-04-25,300.09,Home & Kitchen,Paid Social,Completed
7371,4330,2022-05-02,136.45,Apparel,SMS,Completed
7374,3677,2023-09-26,248.5,Home & Kitchen,Google Search,Completed
7376,1948,2023-12-03,427.64,Electronics,Google Search,Completed
7377,1773,2023-03-09,652.34,Apparel,Paid Social,Completed
7378,2146,2022-01-28,233.06,Home & Kitchen,Paid Social,Completed
7380,2148,2024-08-17,723.14,Beauty,Google Search,Completed
7382,4302,2024-04-11,124.08,Sports,Paid Social,Completed
7383,2955,2022-01-16,7055.91,Electronics,Organic,Completed
7384,5817,2023-10-03,261.5,Beauty,Paid Social,Completed
7392,4855,2024-12-16,163.97,Home & Kitchen,Organic,Completed
7394,3937,2022-12-04,271.19,Home & Kitchen,SMS,Completed
7395,2807,2024-06-14,189.74,Electronics,Email,Completed
7398,4855,2022-08-28,605.06,Sports,Organic,Completed
7399,5744,2022-02-07,348.87,Apparel,Google Search,Completed
7400,2979,2023-10-28,1016.25,Home & Kitchen,SMS,Completed
7402,3078,2024-10-26,117.49,Apparel,SMS,Completed
7403,4894,2023-12-19,58.24,Apparel,Email,Completed
7404,3456,2022-07-20,173.27,Electronics,Organic,Completed
7406,5665,2022-04-25,407.07,Electronics,Paid Social,Completed
7407,3994,2024-05-19,467.86,Beauty,Organic,Completed
7411,1984,2024-04-05,158.59,Electronics,Email,Completed
7413,3666,2023-11-30,1129.71,Apparel,Paid Social,Completed
7414,5563,2023-07-28,380.34,Home & Kitchen,SMS,Completed
7417,2641,2022-07-31,81.21,Home & Kitchen,Google Search,Completed
7418,5133,2022-07-15,83.97,Electronics,SMS,Completed
7419,4092,2023-11-10,148.78,Sports,Paid Social,Completed
7420,2562,2023-10-26,195.58,Electronics,Google Search,Completed
7421,1766,2022-10-19,243.22,Sports,SMS,Completed
7422,2144,2024-06-19,293.11,Sports,Paid Social,Completed
7427,1745,2022-05-03,346.62,Beauty,SMS,Completed
7430,2475,2024-06-24,378.46,Beauty,Email,Completed
7432,4958,2023-11-13,665.88,Electronics,Google Search,Completed
7434,4391,2022-12-10,199.22,Apparel,Organic,Completed
7436,2583,2023-10-14,525.82,Home & Kitchen,Email,Completed
7440,4200,2023-01-23,133.67,Electronics,Paid Social,Completed
7442,4482,2023-05-04,225.5,Apparel,Email,Completed
7443,5849,2023-09-28,499.28,Beauty,Google Search,Completed
7444,4671,2024-05-27,235.04,Beauty,SMS,Completed
7445,1131,2023-04-30,554.97,Sports,SMS,Completed
7446,4697,2022-07-06,98.93,Apparel,SMS,Completed
7448,2146,2023-12-16,259.92,Sports,Google Search,Completed
7449,4514,2023-02-18,106.72,Sports,Organic,Completed
7450,4244,2023-09-26,169.2,Electronics,SMS,Completed
7451,2586,2022-08-07,212.61,Electronics,Google Search,Completed
7452,3498,2022-12-28,566.95,Apparel,Email,Completed
7453,4121,2022-12-10,450.96,Beauty,Email,Completed
7455,2602,2024-05-09,613.47,Beauty,Organic,Completed
7456,2704,2023-07-09,1341.71,Home & Kitchen,Google Search,Completed
7457,4524,2023-10-13,248.3,Home & Kitchen,SMS,Completed
7458,4728,2022-03-29,676.58,Apparel,Organic,Completed
7461,5620,2022-07-30,195.19,Electronics,Google Search,Completed
7465,2413,2024-03-16,178.43,Apparel,Paid Social,Completed
7466,4247,2022-02-20,252.1,Home & Kitchen,Google Search,Completed
7468,5375,2023-07-17,113.31,Apparel,Paid Social,Completed
7470,4954,2022-09-11,225.43,Electronics,SMS,Completed
7471,4253,2023-05-22,173.06,Beauty,Email,Completed
7472,2491,2023-02-05,881.57,Beauty,SMS,Completed
7473,3048,2022-09-13,481.84,Home & Kitchen,SMS,Completed
7475,1926,2022-07-27,340.17,Home & Kitchen,Paid Social,Completed
7478,1110,2022-11-29,292.37,Home & Kitchen,SMS,Completed
7480,1341,2024-02-12,141.22,Apparel,Organic,Completed
7481,1649,2022-04-04,369.74,Home & Kitchen,Email,Completed
7485,3395,2024-05-27,176.02,Sports,Paid Social,Completed
7488,1721,2023-04-10,535.82,Beauty,Paid Social,Completed
7489,2397,2023-07-21,815.51,Home & Kitchen,SMS,Completed
7490,1529,2022-01-02,55.29,Beauty,Google Search,Completed
7491,2547,2024-12-15,99.78,Sports,Paid Social,Completed
7492,5071,2022-01-31,368.33,Sports,Organic,Completed
7493,5857,2022-05-28,178.41,Sports,Paid Social,Completed
7495,4487,2022-10-22,396.21,Electronics,Paid Social,Completed
7497,4380,2022-10-22,613.19,Beauty,Google Search,Completed
7498,1102,2023-04-25,244.32,Apparel,Paid Social,Completed
7499,1572,2023-01-17,135.03,Beauty,Organic,Completed
7501,1299,2022-10-24,155.59,Electronics,Google Search,Completed
7502,5149,2022-07-10,153.0,Home & Kitchen,Organic,Completed
7503,4002,2024-06-24,309.76,Electronics,Organic,Completed
7504,3441,2024-11-07,189.17,Apparel,SMS,Completed
7506,2390,2022-04-09,291.45,Apparel,Organic,Completed
7509,1405,2024-03-24,78.85,Sports,Email,Completed
7510,5013,2022-12-22,82.07,Beauty,SMS,Completed
7511,1674,2022-12-28,234.82,Beauty,Email,Completed
7517,4967,2022-12-25,1160.71,Beauty,SMS,Completed
7518,3278,2024-01-17,480.61,Apparel,Organic,Completed
7520,2186,2022-07-24,469.77,Apparel,Paid Social,Completed
7521,2414,2024-09-08,898.14,Apparel,SMS,Completed
7522,2839,2023-02-17,334.1,Electronics,Paid Social,Completed
7524,1339,2022-04-03,281.82,Home & Kitchen,Google Search,Completed
7525,3250,2023-09-20,383.9,Beauty,Paid Social,Completed
7527,1328,2024-06-09,40.75,Sports,Email,Completed
7528,2324,2024-07-14,272.34,Apparel,Email,Completed
7530,5215,2023-05-23,251.75,Apparel,Organic,Completed
7531,3187,2022-03-08,778.91,Apparel,Email,Completed
7532,3867,2024-10-26,533.67,Beauty,Organic,Completed
7533,1509,2024-01-16,654.1,Sports,Paid Social,Completed
7534,1488,2022-10-14,573.43,Apparel,Organic,Completed
7535,5978,2022-03-01,188.89,Home & Kitchen,Organic,Completed
7536,1052,2022-01-29,197.59,Home & Kitchen,Organic,Completed
7537,4693,2023-05-23,139.13,Sports,Email,Completed
7538,1032,2022-11-17,450.14,Home & Kitchen,Paid Social,Completed
7543,3869,2022-01-07,259.02,Electronics,Paid Social,Completed
7545,5917,2022-06-02,609.57,Sports,Google Search,Completed
7546,5034,2024-10-18,541.26,Beauty,SMS,Completed
7548,5693,2023-05-10,484.04,Sports,Organic,Completed
7549,5286,2024-12-11,1838.75,Home & Kitchen,Organic,Completed
7550,4930,2024-07-16,285.33,Sports,Organic,Completed
7552,5490,2022-07-08,1250.87,Electronics,Google Search,Completed
7554,5058,2022-04-11,154.01,Beauty,Paid Social,Completed
7555,2550,2022-10-09,453.09,Apparel,Organic,Completed
7556,3901,2022-09-30,271.99,Sports,Organic,Completed
7558,1108,2022-05-30,332.67,Beauty,Email,Completed
7559,1261,2022-04-02,188.31,Electronics,Paid Social,Completed
7564,5415,2023-10-16,108.98,Home & Kitchen,SMS,Completed
7566,2095,2022-12-20,534.93,Beauty,Paid Social,Completed
7567,5412,2022-05-15,654.11,Sports,Organic,Completed
7569,1232,2022-09-21,33.4,Sports,Paid Social,Completed
7572,4427,2022-09-25,1238.52,Electronics,Google Search,Completed
7574,2404,2022-03-31,89.45,Beauty,Paid Social,Completed
7577,3653,2023-09-02,211.52,Sports,Organic,Completed
7578,3125,2024-10-30,364.97,Home & Kitchen,Google Search,Completed
7580,2526,2023-10-22,372.21,Sports,Google Search,Completed
7582,3564,2024-08-31,514.7,Electronics,Organic,Completed
7584,3520,2024-06-15,322.73,Home & Kitchen,Paid Social,Completed
7587,3949,2022-04-09,470.06,Apparel,Paid Social,Completed
7588,5380,2023-12-27,293.92,Home & Kitchen,Google Search,Completed
7589,2797,2023-06-06,85.92,Apparel,Organic,Completed
7593,5123,2024-05-05,927.71,Beauty,SMS,Completed
7596,2886,2022-01-25,117.93,Sports,SMS,Completed
7598,4297,2023-04-16,551.51,Home & Kitchen,Organic,Completed
7600,4538,2024-06-04,110.17,Sports,SMS,Completed
7601,4262,2022-09-04,106.01,Sports,Google Search,Completed
7603,5205,2023-08-31,934.38,Electronics,Organic,Completed
7604,2901,2022-01-18,291.63,Sports,Organic,Completed
7605,1786,2024-06-08,365.64,Beauty,Google Search,Completed
7606,2958,2024-06-04,180.32,Apparel,Google Search,Completed
7607,5668,2022-09-02,217.4,Home & Kitchen,Google Search,Completed
7608,2616,2022-01-08,62.79,Sports,Paid Social,Completed
7610,4083,2023-01-01,273.75,Home & Kitchen,Organic,Completed
7612,2898,2024-05-27,814.93,Sports,Google Search,Completed
7613,2027,2023-07-29,380.45,Sports,Email,Completed
7614,3167,2023-07-26,115.43,Electronics,Organic,Completed
7615,3823,2022-04-16,166.54,Apparel,Paid Social,Completed
7617,4546,2024-06-16,559.24,Electronics,Email,Completed
7620,5144,2022-10-14,234.93,Home & Kitchen,Organic,Completed
7621,2793,2024-04-19,75.31,Home & Kitchen,Email,Completed
7622,3849,2024-07-03,524.56,Electronics,SMS,Completed
7623,5561,2022-08-25,39.0,Home & Kitchen,Paid Social,Completed
7624,5448,2024-02-11,205.74,Beauty,Organic,Completed
7625,3409,2023-04-28,237.62,Beauty,Email,Completed
7628,2493,2022-08-14,57.32,Beauty,Email,Completed
7629,3652,2024-05-10,117.56,Apparel,Paid Social,Completed
7630,2989,2023-03-10,72.21,Home & Kitchen,SMS,Completed
7633,2910,2023-06-02,206.15,Electronics,Organic,Completed
7634,1931,2023-09-23,101.16,Home & Kitchen,Google Search,Completed
7635,4253,2022-01-20,137.55,Apparel,Paid Social,Completed
7636,3805,2023-03-01,445.71,Beauty,SMS,Completed
7640,4398,2023-04-17,595.51,Apparel,Organic,Completed
7642,3963,2023-06-05,147.39,Electronics,Google Search,Completed
7645,1286,2024-06-19,216.89,Home & Kitchen,Paid Social,Completed
7646,4760,2022-01-02,426.84,Beauty,Paid Social,Completed
7648,2543,2022-10-03,148.93,Beauty,SMS,Completed
7649,1068,2022-05-01,691.53,Apparel,Google Search,Completed
7650,1675,2024-02-19,160.56,Electronics,Organic,Completed
7651,2349,2024-04-26,169.0,Apparel,Email,Completed
7652,3040,2022-02-23,54.33,Electronics,Email,Completed
7653,4581,2023-08-13,64.5,Electronics,SMS,Completed
7654,4937,2022-01-29,53.1,Home & Kitchen,Paid Social,Completed
7655,2876,2023-11-25,661.81,Sports,Organic,Completed
7656,2523,2024-07-24,380.77,Beauty,Organic,Completed
7660,5881,2024-06-22,185.54,Home & Kitchen,SMS,Completed
7661,2983,2022-06-06,228.03,Sports,SMS,Completed
7662,3752,2022-05-05,85.09,Beauty,Email,Completed
7663,1991,2023-10-31,501.84,Beauty,Organic,Completed
7664,3806,2022-04-29,100.11,Beauty,Google Search,Completed
7665,3235,2024-06-08,167.7,Home & Kitchen,Paid Social,Completed
7666,4272,2023-05-24,732.04,Apparel,Paid Social,Completed
7667,4841,2022-10-30,289.78,Electronics,Email,Completed
7668,3823,2024-01-12,524.44,Electronics,Google Search,Completed
7670,4812,2023-10-13,568.04,Apparel,SMS,Completed
7672,4098,2023-11-13,46.45,Apparel,Paid Social,Completed
7673,5221,2023-12-07,70.53,Home & Kitchen,Paid Social,Completed
7674,1120,2024-03-06,111.32,Home & Kitchen,SMS,Completed
7676,2343,2022-08-04,112.46,Beauty,Email,Completed
7677,3900,2023-12-12,628.98,Electronics,Organic,Completed
7678,2414,2023-09-16,381.47,Home & Kitchen,SMS,Completed
7682,5814,2024-11-30,71.94,Electronics,Paid Social,Completed
7684,3913,2023-07-26,320.08,Beauty,SMS,Completed
7685,1949,2023-07-23,2358.32,Electronics,Google Search,Completed
7686,4153,2023-06-06,611.04,Home & Kitchen,SMS,Completed
7688,5769,2022-12-21,221.55,Home & Kitchen,Google Search,Completed
7694,4334,2023-05-04,85.62,Electronics,Paid Social,Completed
7696,5646,2023-12-30,386.43,Beauty,Organic,Completed
7697,1606,2022-07-27,441.99,Sports,Organic,Completed
7698,5462,2023-05-07,134.43,Home & Kitchen,Organic,Completed
7700,1946,2022-08-06,665.47,Home & Kitchen,Organic,Completed
7701,2031,2024-07-02,532.08,Apparel,Paid Social,Completed
7702,3182,2023-11-01,281.53,Sports,Organic,Completed
7703,5356,2022-11-14,1951.75,Home & Kitchen,Organic,Completed
7704,5767,2023-06-24,343.92,Home & Kitchen,Google Search,Completed
7705,3249,2022-01-12,239.33,Electronics,Google Search,Completed
7707,4149,2024-09-04,191.61,Beauty,Organic,Completed
7708,2630,2022-11-05,79.41,Beauty,Paid Social,Completed
7709,4157,2022-11-02,137.72,Home & Kitchen,Google Search,Completed
7710,4067,2024-10-17,995.8,Electronics,Organic,Completed
7713,3960,2024-03-16,58.33,Home & Kitchen,Google Search,Completed
7714,1969,2023-06-24,1084.27,Beauty,Google Search,Completed
7715,5668,2022-06-13,450.58,Beauty,Paid Social,Completed
7717,5809,2024-11-18,954.55,Beauty,Organic,Completed
7719,4920,2024-08-24,1822.79,Electronics,Email,Completed
7720,2740,2024-04-13,210.32,Electronics,Email,Completed
7721,4360,2024-07-30,77.49,Apparel,Paid Social,Completed
7722,3740,2023-07-26,136.84,Home & Kitchen,Organic,Completed
7723,4190,2024-06-16,84.75,Sports,SMS,Completed
7724,1010,2024-02-14,540.52,Beauty,Google Search,Completed
7725,1498,2023-09-02,173.33,Home & Kitchen,Email,Completed
7726,5267,2022-05-16,39.44,Sports,Email,Completed
7727,4128,2022-12-05,63.84,Electronics,Organic,Completed
7728,5761,2022-09-11,57.98,Home & Kitchen,Paid Social,Completed
7731,3695,2022-05-30,97.66,Home & Kitchen,Paid Social,Completed
7735,5529,2023-05-29,145.24,Apparel,Email,Completed
7737,1226,2024-09-20,1103.98,Electronics,Email,Completed
7738,4414,2024-08-16,160.99,Sports,Organic,Completed
7741,3949,2024-05-27,424.26,Electronics,SMS,Completed
7742,4235,2024-12-30,621.34,Apparel,SMS,Completed
7745,5793,2024-03-23,431.34,Apparel,Organic,Completed
7746,4607,2023-03-20,176.27,Beauty,Paid Social,Completed
7747,4096,2023-07-02,213.77,Electronics,Paid Social,Completed
7748,5084,2024-02-11,487.76,Beauty,Google Search,Completed
7750,2881,2022-04-20,739.35,Apparel,Email,Completed
7751,4326,2024-10-06,329.42,Sports,Organic,Completed
7753,5511,2022-11-20,329.76,Apparel,Google Search,Completed
7754,5094,2022-01-21,96.19,Sports,Email,Completed
7758,1051,2024-10-26,399.92,Beauty,SMS,Completed
7759,3146,2022-04-06,178.44,Beauty,SMS,Completed
7760,2387,2024-04-27,89.49,Sports,Email,Completed
7761,4314,2022-09-28,141.07,Apparel,Email,Completed
7762,4243,2024-04-19,540.95,Electronics,Email,Completed
7763,1764,2024-10-31,297.61,Sports,Organic,Completed
7764,5525,2023-03-29,71.57,Electronics,Paid Social,Completed
7766,3531,2022-06-08,773.46,Home & Kitchen,SMS,Completed
7767,1867,2022-07-02,217.14,Beauty,Google Search,Completed
7768,2278,2022-08-19,229.65,Home & Kitchen,Email,Completed
7769,5656,2024-06-08,204.21,Apparel,Paid Social,Completed
7771,1295,2022-02-24,421.09,Electronics,SMS,Completed
7772,5608,2022-02-25,161.74,Home & Kitchen,Organic,Completed
7773,4767,2023-01-27,626.14,Apparel,SMS,Completed
7774,3339,2023-09-03,79.78,Electronics,Organic,Completed
7775,1322,2023-05-04,732.43,Beauty,Organic,Completed
7776,2649,2022-11-19,335.89,Apparel,Google Search,Completed
7777,2758,2024-12-14,92.95,Beauty,Paid Social,Completed
7778,3870,2023-04-25,861.21,Home & Kitchen,Organic,Completed
7781,5079,2022-12-04,45.51,Apparel,Google Search,Completed
7782,1127,2023-04-24,131.34,Sports,Email,Completed
7783,1595,2022-03-14,201.3,Apparel,SMS,Completed
7785,1617,2023-11-09,478.61,Apparel,Email,Completed
7788,4045,2023-11-01,149.12,Sports,Paid Social,Completed
7789,4621,2023-05-23,171.18,Electronics,Google Search,Completed
7790,1947,2023-11-20,335.29,Sports,Email,Completed
7792,5136,2023-12-11,483.76,Electronics,Paid Social,Completed
7796,2476,2022-06-24,59.16,Electronics,Google Search,Completed
7797,4563,2023-11-09,379.23,Sports,SMS,Completed
7799,5890,2024-12-05,70.06,Apparel,SMS,Completed
7800,4144,2024-08-03,237.48,Electronics,Email,Completed
7801,5343,2022-12-13,648.71,Apparel,SMS,Completed
7802,4319,2022-06-03,441.86,Electronics,Email,Completed
7804,5128,2023-03-24,305.44,Electronics,Google Search,Completed
7805,3232,2022-07-16,792.99,Apparel,SMS,Completed
7807,3915,2022-10-24,219.04,Beauty,SMS,Completed
7808,4483,2022-06-24,301.98,Electronics,Paid Social,Completed
7809,1985,2023-11-08,494.74,Home & Kitchen,Email,Completed
7812,5028,2024-02-17,243.37,Home & Kitchen,SMS,Completed
7813,1559,2023-06-30,61.39,Electronics,Organic,Completed
7814,5772,2023-05-23,83.09,Electronics,Google Search,Completed
7815,2476,2024-06-10,88.49,Sports,Organic,Completed
7817,2734,2022-12-21,983.11,Home & Kitchen,Google Search,Completed
7819,1724,2024-10-09,241.92,Sports,Google Search,Completed
7820,2307,2024-03-22,304.92,Beauty,Paid Social,Completed
7822,4927,2024-11-23,310.55,Sports,Organic,Completed
7823,5777,2024-05-12,653.68,Beauty,Google Search,Completed
7824,5688,2022-04-23,119.32,Sports,SMS,Completed
7826,1927,2022-05-07,452.38,Electronics,Email,Completed
7830,4662,2024-04-12,50.67,Home & Kitchen,Organic,Completed
7834,1542,2022-09-21,1062.54,Apparel,Google Search,Completed
7835,5792,2022-11-21,78.49,Beauty,Paid Social,Completed
7836,2335,2023-10-10,74.66,Electronics,Organic,Completed
7837,1354,2022-08-13,139.52,Beauty,Organic,Completed
7838,4945,2024-05-15,392.4,Home & Kitchen,Paid Social,Completed
7839,2258,2023-12-30,231.72,Sports,Paid Social,Completed
7841,3975,2024-01-26,81.57,Apparel,Email,Completed
7842,3681,2023-01-31,120.27,Home & Kitchen,Google Search,Completed
7843,4061,2023-10-10,1083.34,Sports,SMS,Completed
7844,5624,2022-08-20,218.77,Sports,Paid Social,Completed
7845,2064,2023-02-26,1266.43,Sports,Google Search,Completed
7846,5020,2023-09-05,457.53,Electronics,Organic,Completed
7848,1101,2023-12-20,399.37,Home & Kitchen,Google Search,Completed
7849,2063,2022-06-05,58.58,Electronics,Google Search,Completed
7850,1128,2022-09-17,667.91,Electronics,Email,Completed
7851,1587,2024-07-01,319.13,Home & Kitchen,Email,Completed
7852,4784,2023-06-10,49.22,Sports,SMS,Completed
7853,5029,2022-05-07,252.24,Apparel,Organic,Completed
7854,3330,2024-11-08,201.52,Home & Kitchen,Organic,Completed
7855,2756,2022-08-27,606.79,Beauty,SMS,Completed
7856,2796,2024-11-17,141.31,Apparel,Google Search,Completed
7859,1962,2024-10-24,44.58,Apparel,Email,Completed
7860,3955,2024-01-04,76.99,Apparel,Paid Social,Completed
7861,3545,2024-04-17,220.73,Home & Kitchen,Google Search,Completed
7862,4036,2024-02-14,181.32,Apparel,Google Search,Completed
7866,4795,2024-07-25,194.24,Apparel,Google Search,Completed
7867,4492,2023-05-04,60.79,Home & Kitchen,Organic,Completed
7869,1437,2022-05-15,39.3,Electronics,Organic,Completed
7870,5333,2024-10-30,320.32,Beauty,Email,Completed
7871,3339,2022-05-07,334.51,Electronics,Google Search,Completed
